EventID,DateID,MachineID,ProductTypeID,AirTempC,ProcessTempC,RotationalSpeed,Torque,ToolWear,MachineFailure,TWF,HDF,PWF,OSF,RNF
4638,20250104,3,1,29.950000000000045,38.150000000000034,1847,24.7,212,0,0,0,0,0,0
4639,20250104,1,2,29.950000000000045,38.150000000000034,1474,34.8,215,0,0,0,0,0,0
4640,20250104,2,2,29.950000000000045,38.150000000000034,1657,31.8,217,0,0,0,0,0,0
4641,20250104,3,2,29.950000000000045,38.05000000000001,1435,40.1,219,0,0,0,0,0,0
4642,20250104,1,3,29.950000000000045,38.150000000000034,1494,42.7,221,0,0,0,0,0,0
4643,20250104,2,2,30.05000000000001,38.25,1238,54.6,226,1,0,1,0,1,0
4644,20250104,3,2,30.05000000000001,38.25,1324,54.2,228,1,0,1,0,1,0
4645,20250104,1,2,30.05000000000001,38.25,1514,41.2,230,0,0,0,0,0,0
4646,20250104,2,2,30.150000000000038,38.25,1732,25.6,232,0,0,0,0,0,0
4647,20250104,3,2,30.150000000000038,38.25,1497,46.0,234,1,1,0,0,0,0
4648,20250104,1,2,30.150000000000038,38.25,1958,21.5,0,0,0,0,0,0,0
4649,20250104,2,2,30.150000000000038,38.25,1630,32.5,2,0,0,0,0,0,0
4650,20250104,3,1,30.150000000000038,38.25,1395,59.1,4,0,0,0,0,0,0
4651,20250104,1,2,30.150000000000038,38.25,1658,30.5,7,0,0,0,0,0,0
4652,20250104,2,2,30.05000000000001,38.25,1349,51.1,9,1,0,1,0,0,0
4653,20250104,3,2,29.950000000000045,38.05000000000001,1452,52.9,11,0,0,0,0,0,0
4654,20250104,1,1,29.950000000000045,37.950000000000045,1594,35.5,13,0,0,0,0,0,0
4655,20250104,2,1,29.950000000000045,37.85000000000002,1510,47.6,16,0,0,0,0,0,0
4656,20250104,3,2,29.950000000000045,37.950000000000045,1854,22.6,19,0,0,0,0,0,0
4657,20250104,1,2,29.950000000000045,38.05000000000001,1626,32.3,21,0,0,0,0,0,0
4658,20250104,2,2,29.950000000000045,38.05000000000001,1628,35.2,23,0,0,0,0,0,0
4659,20250104,3,2,29.950000000000045,38.05000000000001,1679,34.8,25,0,0,0,0,0,0
4660,20250104,1,1,29.950000000000045,38.05000000000001,1489,44.5,27,0,0,0,0,0,0
4661,20250104,2,2,30.05000000000001,38.05000000000001,1439,43.9,30,0,0,0,0,0,0
4662,20250104,3,2,30.150000000000038,38.150000000000034,1350,48.1,32,1,0,1,0,0,0
4663,20250104,1,3,30.150000000000038,38.05000000000001,1607,31.7,34,0,0,0,0,0,0
4664,20250104,2,2,30.150000000000038,38.150000000000034,1389,53.9,39,0,0,0,0,0,0
4665,20250104,3,1,30.150000000000038,38.150000000000034,1566,46.1,41,0,0,0,0,0,0
4666,20250104,1,1,30.25,38.25,1307,54.0,44,1,0,1,0,0,0
4667,20250104,2,1,30.150000000000038,38.35000000000002,1569,36.6,47,0,0,0,0,0,0
4668,20250104,3,3,30.150000000000038,38.25,1651,30.6,50,0,0,0,0,0,0
4669,20250104,1,3,30.150000000000038,38.25,1692,27.9,55,0,0,0,0,0,0
4670,20250104,2,1,30.150000000000038,38.35000000000002,1373,47.3,60,1,0,1,0,0,0
4671,20250104,3,2,30.05000000000001,38.25,1610,35.5,63,0,0,0,0,0,0
4672,20250104,1,2,30.150000000000038,38.25,1511,43.4,65,0,0,0,0,0,0
4673,20250104,2,2,30.150000000000038,38.35000000000002,1412,55.6,67,0,0,0,0,0,0
4674,20250104,3,2,30.25,38.35000000000002,1501,36.2,69,0,0,0,0,0,0
4675,20250104,1,2,30.25,38.35000000000002,1414,44.8,71,0,0,0,0,0,0
4676,20250104,2,3,30.350000000000023,38.35000000000002,1629,33.5,73,0,0,0,0,0,0
4677,20250104,3,2,30.25,38.35000000000002,1879,21.3,78,0,0,0,0,0,0
4678,20250104,1,3,30.350000000000023,38.450000000000045,1466,47.0,80,0,0,0,0,0,0
4679,20250104,2,3,30.450000000000045,38.55000000000001,1476,40.1,85,0,0,0,0,0,0
4680,20250104,3,2,30.450000000000045,38.650000000000034,1695,30.7,90,0,0,0,0,0,0
4681,20250104,1,2,30.450000000000045,38.55000000000001,1491,39.8,92,0,0,0,0,0,0
4682,20250104,2,1,30.450000000000045,38.650000000000034,1659,34.7,94,0,0,0,0,0,0
4683,20250104,3,2,30.450000000000045,38.650000000000034,1567,31.7,97,0,0,0,0,0,0
4684,20250104,1,2,30.450000000000045,38.650000000000034,1736,32.9,99,0,0,0,0,0,0
4685,20250104,2,1,30.450000000000045,38.650000000000034,1421,44.8,101,1,0,0,0,0,0
4686,20250104,3,1,30.450000000000045,38.650000000000034,1627,30.8,104,0,0,0,0,0,0
4687,20250104,1,1,30.350000000000023,38.450000000000045,1562,34.2,107,0,0,0,0,0,0
4688,20250104,2,2,30.350000000000023,38.450000000000045,2183,17.0,110,0,0,0,0,0,0
4689,20250104,3,2,30.350000000000023,38.450000000000045,1577,38.1,112,0,0,0,0,0,0
4690,20250104,1,1,30.25,38.35000000000002,1560,36.4,114,0,0,0,0,0,0
4691,20250104,2,1,30.25,38.35000000000002,1483,43.0,117,0,0,0,0,0,0
4692,20250104,3,2,30.350000000000023,38.35000000000002,1535,33.3,120,0,0,0,0,0,0
4693,20250104,1,1,30.25,38.25,1606,29.6,122,0,0,0,0,0,0
4694,20250104,2,1,30.25,38.35000000000002,1817,24.7,125,0,0,0,0,0,0
4695,20250104,3,2,30.25,38.35000000000002,1424,50.8,128,0,0,0,0,0,0
4696,20250104,1,2,30.150000000000038,38.450000000000045,1514,34.7,130,0,0,0,0,0,0
4697,20250104,2,2,30.25,38.450000000000045,1449,41.7,132,0,0,0,0,0,0
4698,20250104,3,1,30.350000000000023,38.450000000000045,1573,34.0,134,0,0,0,0,0,0
4699,20250104,1,2,30.25,38.450000000000045,1564,41.9,137,0,0,0,0,0,0
4700,20250104,2,2,30.350000000000023,38.450000000000045,1428,46.2,139,0,0,0,0,0,0
4701,20250104,3,2,30.350000000000023,38.55000000000001,1620,31.0,141,0,0,0,0,0,0
4702,20250104,1,3,30.350000000000023,38.55000000000001,1584,32.7,143,0,0,0,0,0,0
4703,20250104,2,2,30.450000000000045,38.650000000000034,1222,66.8,148,1,0,1,0,0,0
4704,20250104,3,1,30.450000000000045,38.650000000000034,1432,42.5,150,0,0,0,0,0,0
4705,20250104,1,2,30.55000000000001,38.75,1561,33.3,153,0,0,0,0,0,0
4706,20250104,2,2,30.450000000000045,38.650000000000034,1614,33.2,155,0,0,0,0,0,0
4707,20250104,3,2,30.350000000000023,38.55000000000001,1959,22.3,157,0,0,0,0,0,0
4708,20250104,1,2,30.350000000000023,38.650000000000034,1944,23.5,159,0,0,0,0,0,0
4709,20250104,2,2,30.25,38.55000000000001,1793,25.8,161,0,0,0,0,0,0
4710,20250104,3,1,30.25,38.450000000000045,1446,50.0,163,0,0,0,0,0,0
4711,20250104,1,2,30.25,38.55000000000001,1673,32.2,166,0,0,0,0,0,0
4712,20250104,2,1,30.25,38.55000000000001,1515,44.2,168,0,0,0,0,0,0
4713,20250104,3,2,30.25,38.650000000000034,1564,35.9,171,0,0,0,0,0,0
4714,20250104,1,2,30.350000000000023,38.650000000000034,1451,45.2,173,0,0,0,0,0,0
4715,20250104,2,3,30.25,38.650000000000034,1693,28.3,175,0,0,0,0,0,0
4716,20250104,3,2,30.25,38.55000000000001,1476,42.3,180,0,0,0,0,0,0
4717,20250104,1,2,30.25,38.450000000000045,1712,30.1,182,0,0,0,0,0,0
4718,20250104,2,1,30.25,38.450000000000045,1425,45.4,184,0,0,0,0,0,0
4719,20250104,3,2,30.150000000000038,38.450000000000045,1337,56.8,187,1,0,1,0,0,0
4720,20250104,1,1,30.25,38.55000000000001,1690,34.9,189,0,0,0,0,0,0
4721,20250104,2,1,30.25,38.55000000000001,1353,44.1,192,1,0,1,0,0,0
4722,20250104,3,2,30.350000000000023,38.650000000000034,1927,21.9,195,0,0,0,0,0,0
4723,20250104,1,1,30.25,38.650000000000034,1391,42.7,197,0,0,0,0,0,0
4724,20250104,2,2,30.25,38.650000000000034,1366,50.9,200,1,0,1,0,0,0
4725,20250104,3,2,30.25,38.75,1771,31.6,202,0,0,0,0,0,0
4726,20250104,1,1,30.25,38.650000000000034,1515,42.6,204,0,0,0,0,0,0
4727,20250104,2,1,30.25,38.650000000000034,2133,18.3,207,0,0,0,0,0,0
4728,20250104,3,1,30.25,38.650000000000034,1341,47.0,210,1,0,1,0,0,0
4729,20250104,1,2,30.25,38.55000000000001,1406,47.1,213,0,0,0,0,0,0
4730,20250104,2,2,30.25,38.650000000000034,1306,61.0,215,1,0,1,0,1,0
4731,20250104,3,2,30.150000000000038,38.55000000000001,1508,35.5,217,0,0,0,0,0,0
4732,20250104,1,2,30.150000000000038,38.450000000000045,1301,45.1,219,1,0,1,0,0,0
4733,20250104,2,2,30.150000000000038,38.55000000000001,1539,38.5,221,0,0,0,0,0,0
4734,20250104,3,2,30.150000000000038,38.450000000000045,1484,44.6,223,0,0,0,0,0,0
4735,20250104,1,2,30.05000000000001,38.35000000000002,1507,39.2,225,0,0,0,0,0,0
4736,20250104,2,2,30.05000000000001,38.35000000000002,1544,42.5,227,0,0,0,0,0,0
4737,20250104,3,2,30.05000000000001,38.35000000000002,1513,37.9,0,0,0,0,0,0,0
4738,20250104,1,1,30.05000000000001,38.35000000000002,1336,58.2,2,1,0,1,0,0,0
4739,20250104,2,1,30.05000000000001,38.25,2102,19.0,5,0,0,0,0,0,0
4740,20250104,3,2,30.05000000000001,38.25,1351,53.8,8,1,0,1,0,0,0
4741,20250104,1,2,30.150000000000038,38.35000000000002,1601,35.2,10,0,0,0,0,0,0
4742,20250104,2,2,30.05000000000001,38.150000000000034,1393,52.9,12,0,0,0,0,0,0
4743,20250104,3,2,30.150000000000038,38.150000000000034,1592,33.7,14,0,0,0,0,0,0
4744,20250104,1,2,30.150000000000038,38.150000000000034,1409,51.8,16,0,0,0,0,0,0
4745,20250104,2,2,30.150000000000038,38.150000000000034,1393,47.4,18,0,0,0,0,0,0
4746,20250104,3,3,30.05000000000001,38.05000000000001,1475,43.1,20,0,0,0,0,0,0
4747,20250104,1,2,30.05000000000001,38.05000000000001,1427,45.6,25,0,0,0,0,0,0
4748,20250104,2,2,30.150000000000038,38.05000000000001,1763,27.3,27,0,0,0,0,0,0
4749,20250104,3,2,30.05000000000001,38.05000000000001,1363,46.7,29,1,0,1,0,0,0
4750,20250104,1,2,30.05000000000001,38.05000000000001,1404,50.9,31,0,0,0,0,0,0
4751,20250104,2,1,30.05000000000001,38.05000000000001,1688,31.9,33,0,0,0,0,0,0
4752,20250104,3,2,30.150000000000038,38.25,1510,37.3,36,0,0,0,0,0,0
4753,20250104,1,3,30.150000000000038,38.150000000000034,1502,39.5,38,0,0,0,0,0,0
4754,20250104,2,3,30.05000000000001,38.25,1607,36.6,43,0,0,0,0,0,0
4755,20250104,3,1,30.150000000000038,38.35000000000002,1384,54.8,48,0,0,0,0,0,0
4756,20250104,1,2,30.25,38.55000000000001,1295,51.3,51,1,0,1,0,0,0
4757,20250104,2,3,30.25,38.55000000000001,1991,19.0,53,0,0,0,0,0,0
4758,20250104,3,2,30.25,38.450000000000045,1497,42.8,58,0,0,0,0,0,0
4759,20250104,1,2,30.350000000000023,38.450000000000045,1465,48.7,60,0,0,0,0,0,0
4760,20250104,2,2,30.350000000000023,38.450000000000045,1361,46.5,62,1,0,1,0,0,0
4761,20250104,3,2,30.450000000000045,38.55000000000001,1546,38.5,64,0,0,0,0,0,0
4762,20250104,1,3,30.55000000000001,38.75,1332,52.7,66,1,0,1,0,0,0
4763,20250104,2,1,30.55000000000001,38.85000000000002,2663,11.4,71,1,0,0,1,0,0
4764,20250104,3,2,30.55000000000001,38.950000000000045,1443,45.9,74,0,0,0,0,0,0
4765,20250104,1,1,30.55000000000001,38.85000000000002,1402,48.6,76,0,0,0,0,0,0
4766,20250104,2,2,30.55000000000001,38.85000000000002,1892,22.5,79,0,0,0,0,0,0
4767,20250104,3,1,30.450000000000045,38.85000000000002,1645,35.7,81,0,0,0,0,0,0
4768,20250104,1,2,30.450000000000045,38.75,1473,50.1,84,0,0,0,0,0,0
4769,20250104,2,2,30.450000000000045,38.85000000000002,1309,52.9,86,1,0,1,0,0,0
4770,20250104,3,3,30.450000000000045,38.75,1544,37.1,88,0,0,0,0,0,0
4771,20250104,1,2,30.350000000000023,38.75,1344,49.3,93,1,0,1,0,0,0
4772,20250104,2,1,30.450000000000045,38.75,1617,36.0,95,0,0,0,0,0,0
4773,20250104,3,1,30.450000000000045,38.85000000000002,1435,37.9,98,0,0,0,0,0,0
4774,20250104,1,2,30.450000000000045,38.85000000000002,1391,50.3,101,0,0,0,0,0,0
4775,20250104,2,2,30.450000000000045,38.85000000000002,1827,23.3,103,0,0,0,0,0,0
4776,20250104,3,2,30.350000000000023,38.85000000000002,1761,25.8,105,0,0,0,0,0,0
4777,20250104,1,2,30.350000000000023,38.950000000000045,1522,36.4,107,0,0,0,0,0,0
4778,20250104,2,1,30.350000000000023,39.05000000000001,1818,23.6,109,0,0,0,0,0,0
4779,20250104,3,3,30.450000000000045,39.05000000000001,1371,54.6,112,1,0,1,0,0,0
4780,20250104,1,2,30.55000000000001,39.150000000000034,1511,38.9,117,0,0,0,0,0,0
4781,20250104,2,2,30.55000000000001,39.25,1404,46.6,119,0,0,0,0,0,0
4782,20250104,3,2,30.55000000000001,39.150000000000034,1384,45.9,121,0,0,0,0,0,0
4783,20250104,1,2,30.650000000000038,39.35000000000002,1368,52.6,123,0,0,0,0,0,0
4784,20250104,2,2,30.55000000000001,39.35000000000002,1641,36.0,125,0,0,0,0,0,0
4785,20250104,3,2,30.75,39.450000000000045,1642,32.3,127,0,0,0,0,0,0
4786,20250104,1,3,30.75,39.55000000000001,1401,50.0,129,0,0,0,0,0,0
4787,20250104,2,2,30.650000000000038,39.450000000000045,1577,41.3,134,0,0,0,0,0,0
4788,20250104,3,2,30.55000000000001,39.450000000000045,1396,44.1,136,0,0,0,0,0,0
4789,20250104,1,3,30.55000000000001,39.450000000000045,1514,35.5,138,0,0,0,0,0,0
4790,20250104,2,2,30.650000000000038,39.650000000000034,1646,35.8,143,0,0,0,0,0,0
4791,20250104,3,2,30.650000000000038,39.650000000000034,1443,40.7,145,0,0,0,0,0,0
4792,20250104,1,1,30.55000000000001,39.55000000000001,1469,48.5,147,0,0,0,0,0,0
4793,20250104,2,3,30.55000000000001,39.55000000000001,1564,40.2,150,0,0,0,0,0,0
4794,20250104,3,3,30.450000000000045,39.450000000000045,1498,40.2,155,0,0,0,0,0,0
4795,20250104,1,2,30.450000000000045,39.450000000000045,1699,27.9,160,0,0,0,0,0,0
4796,20250104,2,2,30.450000000000045,39.35000000000002,1431,49.0,162,0,0,0,0,0,0
4797,20250104,3,2,30.350000000000023,39.25,1390,47.3,164,0,0,0,0,0,0
4798,20250104,1,2,30.350000000000023,39.35000000000002,1380,46.1,166,0,0,0,0,0,0
4799,20250104,2,2,30.350000000000023,39.35000000000002,1457,46.4,168,0,0,0,0,0,0
4800,20250104,3,2,30.350000000000023,39.35000000000002,1418,42.2,170,0,0,0,0,0,0
4801,20250104,1,1,30.350000000000023,39.35000000000002,1353,51.0,172,0,0,0,0,0,0
4802,20250104,2,2,30.350000000000023,39.25,1574,32.7,175,0,0,0,0,0,0
4803,20250104,3,1,30.350000000000023,39.25,1318,54.2,177,0,0,0,0,0,0
4804,20250104,1,2,30.450000000000045,39.35000000000002,1710,31.4,180,0,0,0,0,0,0
4805,20250104,2,2,30.55000000000001,39.450000000000045,1621,38.8,182,0,0,0,0,0,0
4806,20250104,3,2,30.450000000000045,39.450000000000045,1606,33.6,184,0,0,0,0,0,0
4807,20250104,1,3,30.450000000000045,39.35000000000002,1375,54.0,186,0,0,0,0,0,0
4808,20250104,2,2,30.350000000000023,39.25,1503,36.5,191,0,0,0,0,0,0
4809,20250104,3,2,30.350000000000023,39.150000000000034,1404,48.6,193,0,0,0,0,0,0
4810,20250104,1,2,30.25,39.05000000000001,1656,32.7,195,0,0,0,0,0,0
4811,20250104,2,1,30.25,38.950000000000045,1499,39.4,197,0,0,0,0,0,0
4812,20250104,3,1,30.25,38.85000000000002,1748,28.4,200,0,0,0,0,0,0
4813,20250104,1,2,30.25,38.75,1531,37.9,203,0,0,0,0,0,0
4814,20250104,2,1,30.150000000000038,38.650000000000034,1536,40.6,205,0,0,0,0,0,0
4815,20250104,3,2,30.25,38.650000000000034,1401,53.0,208,1,0,0,0,1,0
4816,20250104,1,3,30.25,38.75,1534,33.2,210,0,0,0,0,0,0
4817,20250104,2,2,30.25,38.85000000000002,1521,35.9,215,1,1,0,0,0,0
4818,20250104,3,2,30.350000000000023,38.950000000000045,1674,30.8,0,0,0,0,0,0,0
4819,20250104,1,1,30.450000000000045,38.950000000000045,1967,20.9,2,0,0,0,0,0,0
4820,20250104,2,2,30.450000000000045,39.05000000000001,1696,30.7,5,0,0,0,0,0,0
4821,20250104,3,1,30.450000000000045,38.950000000000045,1627,32.5,7,0,0,0,0,0,0
4822,20250104,1,2,30.350000000000023,38.75,1405,45.6,10,0,0,0,0,0,0
4823,20250104,2,2,30.350000000000023,38.75,1565,38.9,12,0,0,0,0,0,0
4824,20250104,3,2,30.350000000000023,38.75,1493,38.7,14,0,0,0,0,0,0
4825,20250104,1,2,30.25,38.650000000000034,1499,45.0,16,0,0,0,0,0,0
4826,20250104,2,2,30.150000000000038,38.650000000000034,1692,30.6,18,0,0,0,0,0,0
4827,20250104,3,2,30.25,38.650000000000034,2268,15.8,20,0,0,0,0,0,0
4828,20250104,1,2,30.25,38.650000000000034,1438,58.9,22,0,0,0,0,0,0
4829,20250104,2,2,30.350000000000023,38.75,1515,39.2,24,0,0,0,0,0,0
4830,20250104,3,2,30.25,38.75,1491,38.2,26,0,0,0,0,0,0
4831,20250104,1,2,30.350000000000023,38.85000000000002,1756,29.7,28,0,0,0,0,0,0
4832,20250104,2,2,30.350000000000023,38.85000000000002,1366,54.5,30,1,0,1,0,0,0
4833,20250104,3,2,30.350000000000023,38.85000000000002,1436,45.1,32,0,0,0,0,0,0
4834,20250104,1,2,30.25,38.75,1377,41.6,34,1,0,1,0,0,0
4835,20250104,2,1,30.25,38.75,1510,42.2,36,0,0,0,0,0,0
4836,20250104,3,1,30.25,38.75,1419,50.9,39,0,0,0,0,0,0
4837,20250104,1,2,30.150000000000038,38.650000000000034,1315,62.0,42,1,0,1,0,0,0
4838,20250104,2,3,30.150000000000038,38.650000000000034,1806,27.7,44,0,0,0,0,0,0
4839,20250104,3,3,30.150000000000038,38.650000000000034,1649,29.4,49,0,0,0,0,0,0
4840,20250104,1,3,30.25,38.75,1402,50.0,54,0,0,0,0,0,0
4841,20250104,2,2,30.25,38.75,1298,63.9,59,1,0,1,0,0,0
4842,20250104,3,1,30.150000000000038,38.650000000000034,1441,44.9,61,0,0,0,0,0,0
4843,20250104,1,1,30.150000000000038,38.650000000000034,1489,49.4,64,0,0,0,0,0,0
4844,20250104,2,2,30.150000000000038,38.650000000000034,1842,24.5,67,0,0,0,0,0,0
4845,20250104,3,1,30.25,38.650000000000034,1316,50.9,69,1,0,1,0,0,0
4846,20250104,1,1,30.150000000000038,38.650000000000034,1583,33.3,72,0,0,0,0,0,0
4847,20250104,2,1,30.150000000000038,38.650000000000034,1548,33.5,75,0,0,0,0,0,0
4848,20250104,3,2,30.25,38.75,1434,44.6,78,0,0,0,0,0,0
4849,20250104,1,3,30.350000000000023,38.85000000000002,1397,52.9,80,0,0,0,0,0,0
4850,20250104,2,1,30.350000000000023,38.85000000000002,1475,42.9,85,0,0,0,0,0,0
4851,20250104,3,2,30.350000000000023,38.85000000000002,1441,56.8,88,0,0,0,0,0,0
4852,20250104,1,2,30.55000000000001,38.950000000000045,1363,51.8,90,1,0,1,0,0,0
4853,20250104,2,2,30.55000000000001,39.05000000000001,1619,34.9,92,0,0,0,0,0,0
4854,20250104,3,2,30.55000000000001,39.05000000000001,1487,34.0,94,0,0,0,0,0,0
4855,20250104,1,2,30.55000000000001,39.05000000000001,1568,33.8,96,0,0,0,0,0,0
4856,20250104,2,2,30.55000000000001,39.150000000000034,1375,46.2,98,0,0,0,0,0,0
4857,20250104,3,1,30.450000000000045,39.150000000000034,1698,31.3,100,0,0,0,0,0,0
4858,20250104,1,2,30.55000000000001,39.150000000000034,1606,37.4,103,0,0,0,0,0,0
4859,20250104,2,2,30.55000000000001,39.150000000000034,1349,51.0,105,0,0,0,0,0,0
4860,20250104,3,2,30.55000000000001,39.25,1535,38.6,107,0,0,0,0,0,0
4861,20250104,1,1,30.450000000000045,39.25,1504,49.5,109,0,0,0,0,0,0
4862,20250104,2,2,30.350000000000023,39.150000000000034,1946,21.1,112,0,0,0,0,0,0
4863,20250104,3,2,30.350000000000023,38.950000000000045,1326,55.7,114,0,0,0,0,0,0
4864,20250104,1,1,30.450000000000045,39.150000000000034,1915,22.3,116,0,0,0,0,0,0
4865,20250104,2,2,30.450000000000045,39.150000000000034,1451,43.4,119,0,0,0,0,0,0
4866,20250104,3,1,30.350000000000023,39.150000000000034,1624,34.8,121,0,0,0,0,0,0
4867,20250104,1,2,30.450000000000045,39.25,1781,28.7,124,0,0,0,0,0,0
4868,20250104,2,2,30.450000000000045,39.35000000000002,1345,54.1,126,0,0,0,0,0,0
4869,20250104,3,2,30.450000000000045,39.25,1418,46.0,128,0,0,0,0,0,0
4870,20250104,1,2,30.55000000000001,39.25,1718,26.5,130,0,0,0,0,0,0
4871,20250104,2,1,30.55000000000001,39.25,1631,28.5,132,0,0,0,0,0,0
4872,20250104,3,2,30.55000000000001,39.25,1513,40.1,135,0,0,0,0,0,0
4873,20250104,1,2,30.55000000000001,39.25,1316,59.3,137,0,0,0,0,0,0
4874,20250104,2,1,30.55000000000001,39.25,1474,38.8,139,0,0,0,0,0,0
4875,20250104,3,2,30.650000000000038,39.35000000000002,1619,30.9,142,0,0,0,0,0,0
4876,20250104,1,2,30.55000000000001,39.25,1702,31.2,144,0,0,0,0,0,0
4877,20250104,2,1,30.55000000000001,39.25,1540,37.4,146,0,0,0,0,0,0
4878,20250104,3,1,30.55000000000001,39.25,1546,33.7,149,0,0,0,0,0,0
4879,20250104,1,2,30.55000000000001,39.25,1348,51.0,152,0,0,0,0,0,0
4880,20250104,2,3,30.55000000000001,39.35000000000002,1520,35.6,154,0,0,0,0,0,0
4881,20250104,3,1,30.650000000000038,39.450000000000045,1527,41.9,159,0,0,0,0,0,0
4882,20250104,1,1,30.650000000000038,39.450000000000045,1406,47.1,162,0,0,0,0,0,0
4883,20250104,2,2,30.55000000000001,39.35000000000002,1462,46.2,165,0,0,0,0,0,0
4884,20250104,3,1,30.650000000000038,39.450000000000045,1684,29.3,167,0,0,0,0,0,0
4885,20250104,1,3,30.650000000000038,39.35000000000002,1655,28.0,170,0,0,0,0,0,0
4886,20250104,2,3,30.650000000000038,39.35000000000002,1748,25.1,175,0,0,0,0,0,0
4887,20250104,3,2,30.650000000000038,39.35000000000002,1372,45.7,180,0,0,0,0,0,0
4888,20250104,1,2,30.55000000000001,39.35000000000002,1481,33.3,182,0,0,0,0,0,0
4889,20250104,2,2,30.55000000000001,39.25,1512,39.2,184,0,0,0,0,0,0
4890,20250104,3,2,30.55000000000001,39.35000000000002,1632,36.6,186,0,0,0,0,0,0
4891,20250104,1,2,30.55000000000001,39.25,1525,43.9,188,0,0,0,0,0,0
4892,20250104,2,1,30.55000000000001,39.150000000000034,1756,26.4,190,0,0,0,0,0,0
4893,20250104,3,2,30.55000000000001,39.150000000000034,1922,23.1,193,0,0,0,0,0,0
4894,20250104,1,1,30.650000000000038,39.35000000000002,1448,44.3,195,0,0,0,0,0,0
4895,20250104,2,3,30.650000000000038,39.35000000000002,1447,46.6,198,0,0,0,0,0,0
4896,20250104,3,1,30.650000000000038,39.25,1597,33.4,203,0,0,0,0,0,0
4897,20250104,1,1,30.55000000000001,39.25,1642,32.3,206,0,0,0,0,0,0
4898,20250104,2,3,30.650000000000038,39.35000000000002,1525,38.0,209,0,0,0,0,0,0
4899,20250104,3,3,30.450000000000045,39.25,1460,53.7,214,0,0,0,0,0,0
4900,20250104,1,2,30.450000000000045,39.150000000000034,2168,17.7,219,0,0,0,0,0,0
4901,20250104,2,2,30.450000000000045,39.25,1388,41.9,221,0,0,0,0,0,0
4902,20250104,3,1,30.450000000000045,39.150000000000034,1630,32.4,223,0,0,0,0,0,0
4903,20250104,1,2,30.450000000000045,39.150000000000034,1616,29.3,226,0,0,0,0,0,0
4904,20250104,2,2,30.450000000000045,39.25,2232,16.8,0,0,0,0,0,0,0
4905,20250104,3,3,30.450000000000045,39.25,1480,50.7,2,0,0,0,0,0,0
4906,20250104,1,2,30.450000000000045,39.25,1363,53.1,7,0,0,0,0,0,0
4907,20250104,2,3,30.450000000000045,39.25,1436,45.6,9,0,0,0,0,0,0
4908,20250104,3,1,30.450000000000045,39.35000000000002,1607,33.7,14,0,0,0,0,0,0
4909,20250104,1,1,30.450000000000045,39.35000000000002,1459,48.2,17,0,0,0,0,0,0
4910,20250104,2,2,30.350000000000023,39.25,1481,43.7,20,0,0,0,0,0,0
4911,20250104,3,1,30.350000000000023,39.25,1606,31.7,22,0,0,0,0,0,0
4912,20250104,1,2,30.350000000000023,39.150000000000034,1681,29.8,25,0,0,0,0,0,0
4913,20250104,2,2,30.350000000000023,39.05000000000001,1511,37.1,27,0,0,0,0,0,0
4914,20250104,3,1,30.350000000000023,39.150000000000034,1593,35.2,29,0,0,0,0,0,0
4915,20250104,1,1,30.350000000000023,39.150000000000034,1532,41.7,32,0,0,0,0,0,0
4916,20250104,2,3,30.350000000000023,39.150000000000034,1386,49.0,35,0,0,0,0,0,0
4917,20250104,3,3,30.25,39.150000000000034,1769,27.9,40,0,0,0,0,0,0
4918,20250104,1,1,30.25,39.05000000000001,1561,38.2,45,0,0,0,0,0,0
4919,20250104,2,2,30.150000000000038,39.05000000000001,1457,40.7,48,0,0,0,0,0,0
4920,20250104,3,2,30.150000000000038,39.05000000000001,1506,40.0,50,0,0,0,0,0,0
4921,20250104,1,2,30.25,39.05000000000001,1337,69.4,52,1,0,0,1,0,0
4922,20250104,2,2,30.25,39.150000000000034,1287,54.8,54,0,0,0,0,0,0
4923,20250104,3,1,30.25,39.05000000000001,1615,35.7,56,0,0,0,0,0,0
4924,20250104,1,1,30.25,39.05000000000001,1972,23.5,59,0,0,0,0,0,0
4925,20250104,2,3,30.25,39.150000000000034,1522,42.1,62,0,0,0,0,0,0
4926,20250104,3,2,30.25,39.150000000000034,1680,30.6,67,0,0,0,0,0,0
4927,20250104,1,2,30.25,39.150000000000034,1502,36.0,69,0,0,0,0,0,0
4928,20250104,2,1,30.350000000000023,39.150000000000034,1543,33.3,71,0,0,0,0,0,0
4929,20250104,3,2,30.350000000000023,39.150000000000034,1584,35.2,74,0,0,0,0,0,0
4930,20250104,1,2,30.350000000000023,39.25,1340,44.5,76,0,0,0,0,0,0
4931,20250104,2,2,30.25,39.150000000000034,1663,33.9,78,0,0,0,0,0,0
4932,20250104,3,1,30.150000000000038,38.950000000000045,1693,30.0,80,0,0,0,0,0,0
4933,20250104,1,2,30.150000000000038,38.950000000000045,1418,44.7,83,0,0,0,0,0,0
4934,20250104,2,3,30.25,39.05000000000001,1554,36.8,85,0,0,0,0,0,0
4935,20250104,3,2,30.25,39.05000000000001,1580,35.8,90,0,0,0,0,0,0
4936,20250104,1,2,30.25,39.150000000000034,1479,42.8,92,0,0,0,0,0,0
4937,20250104,2,2,30.350000000000023,39.25,1284,70.6,94,1,0,0,1,0,0
4938,20250104,3,2,30.25,39.150000000000034,1540,38.7,96,0,0,0,0,0,0
